filename,prompt

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_229d8d66-10c4-4868-9995-9c7d123b102c.png,""art deco building of a building with details on the exterior, in the style of light teal and light bronze, organic formations, detailed interiors, eccentric detail placements, lively tableaus, fujifilm velvia, ornate"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_229d8d66-10c4-4868-9995-9c7d123b102c.png,""an old building decorated with some art deco details, in the style of light teal and light gold, , organic sculpting, eccentric detail placements, light white and bronze, , seaside vistas"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_229d8d66-10c4-4868-9995-9c7d123b102c.png,""frank gordon, chicago 1932 architecture deco, in the style of light turquoise and gold, photorealistic detail, vienna secession, leica cl, , nature-inspired installations, light white and bronze"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_34706e9b-b682-46bc-8d22-587d646b567d.png,""art deco building in miami beach, in the style of , polychrome terracotta, , , light indigo and bronze, lyon school, retro-style"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_34706e9b-b682-46bc-8d22-587d646b567d.png,""bright colored art deco building with colorful tile, in the style of dark orange and light azure, intricate minimalism, light-filled scenes, site-specific artworks, seaside vistas, associated press photo, heavy lines"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_34706e9b-b682-46bc-8d22-587d646b567d.png,""a building decorated in bright orange and blue, in the style of art deco-inspired, dark white and light cyan, national geographic photo, seaside scenes, orderly symmetry, expansive, use of vintage imagery"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_34706e9b-b682-46bc-8d22-587d646b567d.png,""beach front studio portrait by martin d'asso, in the style of art deco geometric designs, dreamlike architecture, light azure and orange, elaborate facades, flickr, vibrant, lively, symmetrical composition"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_6a067124-16e9-4045-82eb-9e7296ca5a20.png,""exterior wall of a building with art deco features, in the style of retro futurism, tilt shift, light navy and red, light cyan and dark amber, symmetric compositions, dieselpunk, eye-catching"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_6a067124-16e9-4045-82eb-9e7296ca5a20.png,""an architecture building that has an arch on the front, in the style of art deco futurism, dark turquoise and light red, , nostalgic nostalgia, dark white and orange, authentic details, retro feel"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_6a067124-16e9-4045-82eb-9e7296ca5a20.png,""old exterior of building with front door on the side, in the style of art deco futurism, , light navy and red, dark amber and turquoise, uhd image, distinctive character design"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_6a067124-16e9-4045-82eb-9e7296ca5a20.png,""the building is modern and painted in light blue, in the style of art deco futurism, dark red and beige, vintage cinematic look, dark white and orange, retro-style, eye-catching detail, photorealistic pastiche"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_89f62635-f6de-4c03-9b91-ef78a6eb3b10.png,""art deco building in miami, florida, u, in the style of light teal and dark orange, theatrical installations, eccentric detail placements, light white and bronze, traditional color scheme, ultrafine detail, focus stacking"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_89f62635-f6de-4c03-9b91-ef78a6eb3b10.png,""an art deco building with yellow and orange paint on it, in the style of dark white and light aquamarine, intricate minimalism, intricate architectures, luxurious wall hangings, light pink and azure, flickr, seaside vistas"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_89f62635-f6de-4c03-9b91-ef78a6eb3b10.png,""the blue buildings have tall windows over them with decorative details, in the style of art deco futurism, light orange and turquoise, flickr, light white and bronze, , light green and maroon, seaside vistas"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_Erich_Mendels_89f62635-f6de-4c03-9b91-ef78a6eb3b10.png,""a modern building with blue and orange exterior lighting, in the style of art deco ornamentation, whitewashed narratives, light gold and teal, colorized, restored and repurposed, light maroon and light emerald, seaside vistas"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_5a652e00-1f01-4187-8fdd-246652507ed7.png,""the building of the art deco hotel is very big and has green and turquoise features, in the style of octane render, vintage minimalism, dark white and light blue, photo-realistic techniques, bentwood, detailed craftsmanship, spectacular backdrops"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_5a652e00-1f01-4187-8fdd-246652507ed7.png,""a colorful building in soft blue and white, in the style of art deco geometric shapes, contrasting lights and darks, vray, light turquoise, distinctive character design, seaside vistas, transcendent"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_5a652e00-1f01-4187-8fdd-246652507ed7.png,""architecture interior photos artdeco modern buildings, in the style of light white and teal, elaborate facades, secessionist style, mid-century illustration, colorized, seaside vistas, sharp attention to detail"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_5a652e00-1f01-4187-8fdd-246652507ed7.png,""an elegant building decorated for a movie, in the style of light teal and white, art deco futurism, colour materiality, photorealistic representation, restored and repurposed, seaside vistas,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_69473144-fc0a-4f78-83d7-49b3432e3bfc.png,""a building that looks like it has art deco details, in the style of light teal and light emerald, densely patterned imagery, , tropical symbolism, focus stacking, seaside vistas, light maroon and emerald"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_69473144-fc0a-4f78-83d7-49b3432e3bfc.png,""a light  blue and white building in the modern art deco style, in the style of emerald and brown, maximalism, use of vintage imagery, the bechers' typologies, light magenta and dark emerald, focus stacking, tropical symbolism"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_69473144-fc0a-4f78-83d7-49b3432e3bfc.png,""this building is a deco style building from the 1920s, in the style of light teal and dark white, , densely patterned imagery, vibrant airy scenes, ultrafine detail, colourful, leica m10"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_69473144-fc0a-4f78-83d7-49b3432e3bfc.png,""davina rhys edward delainey apartment building, in the style of art deco geometric designs, light turquoise, leica r3, seaside scenes, commercial imagery, realistic detail, fujifilm eterna vivid 500t"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_6be9137b-6c90-428e-bea6-b3de64dc93d4.png,""a building that looks like it has art deco details, in the style of light teal and light emerald, densely patterned imagery, , tropical symbolism, focus stacking, seaside vistas, light maroon and emerald"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_6be9137b-6c90-428e-bea6-b3de64dc93d4.png,""a light  blue and white building in the modern art deco style, in the style of emerald and brown, maximalism, use of vintage imagery, the bechers' typologies, light magenta and dark emerald, focus stacking, tropical symbolism"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_6be9137b-6c90-428e-bea6-b3de64dc93d4.png,""this building is a deco style building from the 1920s, in the style of light teal and dark white, , densely patterned imagery, vibrant airy scenes, ultrafine detail, colourful, leica m10"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_6be9137b-6c90-428e-bea6-b3de64dc93d4.png,""davina rhys edward delainey apartment building, in the style of art deco geometric designs, light turquoise, leica r3, seaside scenes, commercial imagery, realistic detail, fujifilm eterna vivid 500t"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_761a70e6-e4ef-44d6-9722-990eaaf07bf1.png,""art deco exterior | faustian artefacts, in the style of light gold and turquoise, , dark green and light bronze, religious building, grid, , navy and bronze"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_761a70e6-e4ef-44d6-9722-990eaaf07bf1.png,""art deco building with a balcony, gold lights, and decorative sculptures, in the style of light teal and bronze, , symmetrical arrangements, , symmetrical grid, 8k resolution,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_761a70e6-e4ef-44d6-9722-990eaaf07bf1.png,""the art deco building next door has two lamps, in the style of light gold and teal, detailed background elements, atmospheric installations, symmetrical grid, light pink and dark emerald, beautiful interiors, teal and bronze"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_by_William_Van_A_761a70e6-e4ef-44d6-9722-990eaaf07bf1.png,""art deco building front a building in la, in the style of light teal and dark gold, interior scenes, grid, british topographical, spectacular backdrops, symmetrical figures, contrasting lights and darks"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_08a9b840-4974-4d6b-b661-bf39179402c0.png,""the entrance of an art deco building, in the style of light orange and dark aquamarine, realistic hyper-detailed rendering, large format film, green and gold, , 8k resolution, sparse"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_08a9b840-4974-4d6b-b661-bf39179402c0.png,""art deco building entrance, in the style of light orange and dark aquamarine, cinematic view, crisp outlines, green and gold, monumental architecture, photographically detailed portraitures, australian landscapes"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_08a9b840-4974-4d6b-b661-bf39179402c0.png,""a building with doors on both sides and art deco windows, in the style of light orange and dark aquamarine, imax, timeless nostalgia, depictions of theater, symmetry and repetition, ,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_08a9b840-4974-4d6b-b661-bf39179402c0.png,""the building is very large and it has art deco features, in the style of light teal and light gold, rendered in cinema4d, color photography, light orange and dark green, sanctuary, sony alpha a1, vintage-inspired designs"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_0bfcee13-de10-44e0-ab48-04fc9d48af7e.png,""a light coloured building with big doors, in the style of art deco geometric designs, light red and dark aquamarine, photographically detailed portraitures, depictions of theater, mamiya rb67, , american studio craft movement"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_0bfcee13-de10-44e0-ab48-04fc9d48af7e.png,""blue, white, orange, and green building front entrance, in the style of art deco-inspired, light maroon and light cyan, photographically detailed portraitures, large format film, detailed environments, elaborate detail, carcore"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_0bfcee13-de10-44e0-ab48-04fc9d48af7e.png,""a pink and blue building with an open door, in the style of art deco geometric designs, light orange and dark green, , theatre academia, constructed photography, ,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_0bfcee13-de10-44e0-ab48-04fc9d48af7e.png,""the doors are on an old building and the building is very neat, in the style of art deco futurism, light teal and light red, ornate detailing, movie still, muted colours, lively tableaus, theatrical"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Art_Deco_architecture_style2_geometric_4047ec47-fd65-4229-b2b3-52cae556981c.png,""building has large doors with large arches, in the style of light teal and light gold, rationalist chic, art deco geometric designs, volumetric lighting, symmetrical arrangement, flickr, contax g2"""
